TrackID	GenreID	Genre	Type	spectral_rolloff_mean	mfcc_1_mean	spectral_centroid_mean	tempo	zero_cross_rate_mean
39	0	pop	Train	4139.38330304881	-135.323120117188	1997.97716813913	117.453835227273	0.0880610699255031
40	0	pop	Train	7953.29357418852	-94.5342864990234	3422.09468149683	135.999177631579	0.126766807154605
42	0	pop	Train	7019.80755218411	-45.7536201477051	3207.2203325303	103.359375	0.141583799946788
44	0	pop	Train	6652.9681037454	-18.1711940765381	3070.64517096394	95.703125	0.148739841331269
45	0	pop	Train	7302.64750855626	-40.8301658630371	3301.86470295064	117.453835227273	0.144526714880031
47	0	pop	Train	6552.40204518794	-25.1563415527344	3130.98121570558	92.28515625	0.156053478134675
48	0	pop	Train	6817.46710904242	-106.832862854004	2928.65038426787	151.999080882353	0.105740857198142
50	0	pop	Train	5957.28897708857	-75.3661270141602	2682.71319501953	83.3543346774194	0.101914727650929
51	0	pop	Train	5945.01405131337	-69.0019302368164	2835.05930199807	99.3840144230769	0.137062663264319
53	0	pop	Train	5554.67474497509	-73.3674163818359	2526.13044247453	151.999080882353	0.103542079866486
54	0	pop	Train	7019.44088773462	-45.7178115844727	3206.19986674798	103.359375	0.141539204600426
55	0	pop	Train	6877.91674351176	-44.2140159606934	2944.47799943622	99.3840144230769	0.115115328100813
56	0	pop	Train	6698.90115932783	4.80432224273682	3236.3834901476	103.359375	0.164824778081463
57	0	pop	Train	7855.13583440161	-44.287425994873	3759.80897337802	103.359375	0.17767428466041
58	0	pop	Train	6953.21628818571	-35.2973480224609	3279.96733191914	107.666015625	0.172819438733553
59	0	pop	Train	6993.78270955278	24.4666309356689	3194.1768686422	107.666015625	0.159379988631966
61	0	pop	Train	7444.24665232561	13.5366411209106	3487.49962084584	107.666015625	0.179749857899574
62	0	pop	Train	7237.0312386622	-59.5895881652832	3141.65513984565	95.703125	0.131055518938661
63	0	pop	Train	6430.29445022252	-52.4482460021973	2885.33036504922	172.265625	0.121303877225232
64	0	pop	Train	5626.52431051059	-145.925750732422	2639.59187794537	129.19921875	0.107000864696207
65	0	pop	Train	7291.95590654025	-45.0642547607422	3149.97113068506	112.34714673913	0.127355238970588
66	0	pop	Train	7959.45187028347	-44.7232475280762	3603.42955335348	103.359375	0.147559954285991
67	0	pop	Train	6827.98371211663	-112.39599609375	3262.33628357523	99.3840144230769	0.13586614744582
68	0	pop	Train	5087.48590333543	-81.775993347168	2516.45895132369	117.453835227273	0.122096011513158
69	0	pop	Train	7871.15240421827	-8.40613746643066	3696.28774784182	117.453835227273	0.166830056961107
70	0	pop	Train	6485.70244851127	-72.1729125976562	2838.02107344483	117.453835227273	0.122180289159249
71	0	pop	Train	7776.78630817047	-39.9873504638672	3662.92665936632	103.359375	0.156007371081656
72	0	pop	Train	6689.35121707503	-47.9382781982422	3143.53519678412	117.453835227273	0.135637501814048
73	0	pop	Train	6630.41824010134	-78.192497253418	3046.23979979038	143.5546875	0.118658012649961
74	0	pop	Train	6618.04331493082	-42.7794342041016	3124.14935362134	103.359375	0.142720981279025
75	0	pop	Train	7947.00194556647	-47.0537605285645	3587.47218062003	103.359375	0.146478328173375
76	0	pop	Train	7268.87271278783	-20.2283763885498	3258.86652390113	135.999177631579	0.131662469161184
77	0	pop	Train	6883.50837636658	-25.935338973999	3271.24586062255	107.666015625	0.14535890939435
79	0	pop	Train	4383.80682505321	-273.286315917969	1995.32818240183	112.34714673913	0.0725509596313854
81	0	pop	Train	6479.34415362568	-71.6150131225586	2842.66079385275	117.453835227273	0.124989418053406
82	0	pop	Train	4930.95351653202	-30.2118682861328	2327.99563275579	107.666015625	0.0954994225280573
83	0	pop	Train	4508.02274060323	-204.752975463867	2053.89437130425	107.666015625	0.0753657574255031
84	0	pop	Train	8259.45005623549	-56.0911865234375	3940.3499211298	103.359375	0.167398836590557
85	0	pop	Train	7555.42098006966	-62.043815612793	3168.37713514379	129.19921875	0.100339151388351
86	0	pop	Train	6931.11642182058	-59.098690032959	3126.39389721058	92.28515625	0.105345545907508
87	0	pop	Train	7587.43745313709	-125.539520263672	3510.04235688717	99.3840144230769	0.137248225256385
88	0	pop	Train	5977.07219079552	-104.475318908691	2489.57762350259	123.046875	0.0842957865712074
89	0	pop	Train	7664.61198647325	-46.7030143737793	3498.35797484685	129.19921875	0.136022231158088
91	0	pop	Train	6714.73439691975	-29.2603893280029	3262.91244526532	129.19921875	0.155056507594814
93	0	pop	Train	6445.91935574086	-37.0710334777832	3002.61698169234	92.28515625	0.143747808025348
94	0	pop	Train	7384.4386806429	-36.6291847229004	3046.18658731672	103.359375	0.10639353654702
96	0	pop	Train	7293.23923211349	-44.9720153808594	3151.44580118864	112.34714673913	0.127597489962268
97	0	pop	Train	6102.4214328258	-42.2688064575195	2806.4327258439	151.999080882353	0.12854835344911
98	0	pop	Train	5776.10673933945	-50.8909568786621	2703.24166867918	135.999177631579	0.103297183388158
99	0	pop	Train	7783.68626644737	-39.6913795471191	3672.67394324514	103.359375	0.154064450101587
100	1	metal	Train	4148.16658327085	-129.723922729492	1988.10976339839	117.453835227273	0.0924200760690789
101	1	metal	Train	5409.36729029605	-42.0299301147461	2741.08695193887	151.999080882353	0.159984671294505
102	1	metal	Train	4547.58083473418	-93.5913314819336	2463.44945798845	129.19921875	0.151808605843653
103	1	metal	Train	4186.54968450682	-100.428649902344	2269.19580926525	117.453835227273	0.137381255442144
105	1	metal	Train	3286.64679276316	-90.7046966552734	1443.94360965011	151.999080882353	0.046570013182082
106	1	metal	Train	5485.26683134191	9.61259937286377	2889.27458912624	107.666015625	0.176609287321014
107	1	metal	Train	4616.6304172008	-58.221923828125	2315.86979899458	89.1029094827586	0.139544129740712
108	1	metal	Train	5495.00010581947	-201.170364379883	2723.64429225013	123.046875	0.13497272881192
109	1	metal	Train	4439.35648915199	-40.4628257751465	2068.68439329184	112.34714673913	0.088893264439822
110	1	metal	Train	5081.52760603111	-74.1155242919922	2709.54006623365	107.666015625	0.166440792497098
111	1	metal	Train	5461.80863985705	10.0110597610474	2980.16011627203	99.3840144230769	0.194024903855457
112	1	metal	Train	5260.18485904847	-86.2702331542969	2760.34238174768	117.453835227273	0.171248775517608
113	1	metal	Train	5674.13235596459	-78.6466751098633	2808.00461327583	86.1328125	0.153805192410023
115	1	metal	Train	5024.20295266544	-15.687385559082	2459.38077460925	143.5546875	0.142842295738197
116	1	metal	Train	5626.01598025106	-197.242645263672	2742.97005072412	117.453835227273	0.142876687064628
117	1	metal	Train	4972.69493079407	-110.874481201172	2683.32992470018	95.703125	0.177312986769543
118	1	metal	Train	4898.31204724386	-66.6667861938477	2375.5535394204	143.5546875	0.108006527549342
119	1	metal	Train	4708.26319644326	-35.211856842041	2340.03096944232	123.046875	0.116827335889125
120	1	metal	Train	4448.28143518407	-135.517623901367	2389.43504074287	123.046875	0.144281818401703
121	1	metal	Train	4381.17350764319	-82.5012588500977	2254.45174757669	135.999177631579	0.12015875943305
122	1	metal	Train	5566.86633792086	2.76582002639771	2642.03292526766	143.5546875	0.121342803671633
123	1	metal	Train	4490.68117879862	-95.3391036987305	2241.45493202137	151.999080882353	0.115764984036378
124	1	metal	Train	5345.84267442071	-28.0899868011475	2789.300841344	135.999177631579	0.179961874758127
125	1	metal	Train	5198.36856617647	-117.919700622559	2877.39902218444	151.999080882353	0.185307647421633
126	1	metal	Train	6407.26958945071	-52.9313735961914	3274.34458734473	95.703125	0.183079769736842
127	1	metal	Train	6036.98849515649	-80.1472778320312	2922.90839489347	151.999080882353	0.152901569756192
128	1	metal	Train	5818.28981759748	-76.7849884033203	2986.82346751026	129.19921875	0.169265416384481
129	1	metal	Train	5928.73914972547	-103.658340454102	2955.26449304898	123.046875	0.163341793851587
132	1	metal	Train	5129.28565057808	26.6930751800537	2743.39711483645	123.046875	0.179621740760449
133	1	metal	Train	4446.35644682421	-62.218189239502	2198.50487440002	112.34714673913	0.12839302559017
135	1	metal	Train	5262.74317691201	-64.1079254150391	2803.30320429181	123.046875	0.176912762432276
136	1	metal	Train	5735.96531540248	-84.9026336669922	3047.85295567266	135.999177631579	0.203604211010062
137	1	metal	Train	5806.84822011658	-108.09748840332	2939.52980043353	151.999080882353	0.168373131530573
139	1	metal	Train	4951.65339136271	-79.627685546875	2464.59675722961	151.999080882353	0.134378250169311
140	1	metal	Train	4450.38142248573	-99.7796478271484	2099.35020805801	117.453835227273	0.0882972740905573
141	1	metal	Train	5088.03590000968	-122.234886169434	2690.65141464054	95.703125	0.148327901267415
144	1	metal	Train	5112.44408575005	3.64223504066467	2250.89054876074	112.34714673913	0.0946793216669892
147	1	metal	Train	5358.74259641665	-75.018310546875	2658.21884631508	99.3840144230769	0.152409131312887
148	1	metal	Train	5292.01799989116	-104.68675994873	2707.54236639267	107.666015625	0.160912481254837
149	1	metal	Train	6187.33758601611	-149.984329223633	2964.56947710459	117.453835227273	0.140559240760449
150	1	metal	Train	4779.58776515335	-45.8439331054688	2218.49920538226	135.999177631579	0.106983102142995
151	1	metal	Train	5331.46776134385	-71.2753372192383	2685.82917477716	143.5546875	0.160503186677632
152	1	metal	Train	4819.91252131506	-79.0752716064453	2292.51029062675	135.999177631579	0.123658738269156
155	1	metal	Train	4223.36612854949	-35.7313499450684	2029.83877911727	123.046875	0.100007331777283
157	1	metal	Train	5187.1436340521	-61.4755210876465	2871.30626065913	129.19921875	0.198229337993421
158	1	metal	Train	3501.08716273824	-77.454719543457	1525.69546891555	129.19921875	0.0512030161571207
159	1	metal	Train	4950.42006548713	-16.70627784729	2410.98641170968	112.34714673913	0.128333691103909
160	1	metal	Train	3884.90984181502	-76.3720703125	2291.27882952495	99.3840144230769	0.180317881675697
161	1	metal	Train	5385.40076855166	-89.329833984375	2699.59752759257	112.34714673913	0.161506581970782
163	1	metal	Train	5444.55041088187	-12.5025310516357	2566.91060812138	135.999177631579	0.125209371371904
164	1	metal	Train	5191.39360835309	-35.3483924865723	2445.20363904661	151.999080882353	0.121035927220395
165	1	metal	Train	4201.14959622315	-19.1357822418213	2138.24024669923	151.999080882353	0.121990569973878
166	1	metal	Train	5633.4076022216	11.9740390777588	3010.81239231201	107.666015625	0.179328847595782
167	1	metal	Train	4547.58083473418	-93.5913314819336	2463.44945798845	129.19921875	0.151808605843653
168	1	metal	Train	4972.69493079407	-110.874481201172	2683.32992470018	95.703125	0.177312986769543
169	1	metal	Train	5227.21005844258	-24.9118480682373	2718.48102033444	129.19921875	0.14377388496517
170	1	metal	Train	5930.58913853884	-73.5307922363281	2848.18202229113	161.4990234375	0.144121199569466
171	1	metal	Train	5292.01799989116	-104.68675994873	2707.54236639267	107.666015625	0.160912481254837
172	1	metal	Train	4748.56295275614	-57.6833877563477	2378.39204768217	123.046875	0.141317361648607
173	1	metal	Train	5105.48579449255	-51.5841522216797	2493.93837390126	161.4990234375	0.128239965291215
174	1	metal	Train	4110.21681274792	-111.631965637207	1741.23044883724	161.4990234375	0.0537918138061146
176	1	metal	Train	5699.06553853038	10.467679977417	3108.67675651724	112.34714673913	0.196925868928986
179	1	metal	Train	4598.97219064435	-99.9259719848633	2302.71503506614	161.4990234375	0.130750154194079
180	1	metal	Train	4241.32435329189	-82.1579208374023	1983.29715796161	112.34714673913	0.0862062058581656
181	1	metal	Train	4715.92148346798	-29.3645210266113	2340.7560583551	117.453835227273	0.122913466887577
182	1	metal	Train	6670.75966282895	22.8138160705566	3338.66954936383	95.703125	0.186813307251354
183	1	metal	Train	5176.95202901267	-104.978256225586	2644.87974627046	172.265625	0.141646535773026
184	1	metal	Train	5260.18485904847	-86.2702331542969	2760.34238174768	117.453835227273	0.171248775517608
185	1	metal	Train	5629.0576285253	16.4981441497803	2987.20179276017	112.34714673913	0.177513665828173
186	1	metal	Train	5898.38099996372	-1.65048968791962	2815.48045484377	99.3840144230769	0.131865415779799
187	1	metal	Train	5322.60948157532	-74.9304351806641	2710.04671908819	123.046875	0.143906159297601
188	1	metal	Train	6163.93772751185	9.62644195556641	3401.33937298166	107.666015625	0.22847027380031
189	1	metal	Train	4448.28143518407	-135.517623901367	2389.43504074287	123.046875	0.144281818401703
190	1	metal	Train	4393.29010104247	-67.8962631225586	2090.45945881287	117.453835227273	0.0933293676228715
191	1	metal	Train	5189.31028761731	-96.3045196533203	2629.01073801961	123.046875	0.159044011827593
192	1	metal	Train	4682.91334973031	-93.4888000488281	2141.76092923066	89.1029094827586	0.0846782483552632
193	1	metal	Train	5089.83588912539	0.297294497489929	2522.67347365834	151.999080882353	0.13858495186726
195	1	metal	Train	5405.64231282048	-1.92541086673737	2908.26026636608	103.359375	0.178119482270704
197	1	metal	Train	5122.77735659951	4.00758218765259	2716.83317448034	151.999080882353	0.162218973732585
198	1	metal	Train	5304.93458845298	-46.6173515319824	2647.0519961794	103.359375	0.157781358842879
200	2	disco	Train	6098.35479074956	-53.4480094909668	3099.18414695861	129.19921875	0.140284110148994
202	2	disco	Train	5710.8988003096	-57.6692695617676	2739.07557031875	112.34714673913	0.131749392293924
203	2	disco	Train	5506.55003597862	-14.5743942260742	2848.22452120846	123.046875	0.163665299076045
204	2	disco	Train	5866.05619542739	-6.78413820266724	2877.64685548806	107.666015625	0.150324109907121
205	2	disco	Train	7196.37315118276	-83.5835037231445	3328.83080875996	123.046875	0.169051509892608
206	2	disco	Train	7044.90740040877	-77.3957443237305	3354.3603727058	123.046875	0.168288475957817
208	2	disco	Train	5469.60025940886	-24.6917686462402	2722.0804866095	107.666015625	0.144552035966525
209	2	disco	Train	6864.00016099676	-41.3279495239258	3132.84923919269	95.703125	0.130976532265867
210	2	disco	Train	6848.75858649381	-59.0065650939941	3075.05914991318	103.359375	0.138533931767608
211	2	disco	Train	5438.25878225982	-46.826416015625	2361.73596126279	123.046875	0.0901891749709752
212	2	disco	Train	6514.8772720951	-28.9347057342529	3290.49212801136	117.453835227273	0.18854685685952
213	2	disco	Train	4888.12877548737	-111.177909851074	2297.08552967541	117.453835227273	0.0963350183823529
215	2	disco	Train	7726.37827964759	-20.4812450408936	3713.36694656286	123.046875	0.198247478473297
216	2	disco	Train	8074.1595099954	-53.1852493286133	3591.73383243297	112.34714673913	0.153348279073142
217	2	disco	Train	5342.90935882474	-36.0309829711914	2522.87026159501	123.046875	0.114435060105457
218	2	disco	Train	5388.99241350014	-98.1568450927734	2564.67758986801	123.046875	0.120760040755611
219	2	disco	Train	6212.83743182203	-44.2342948913574	3048.569042409	129.19921875	0.149651778371711
220	2	disco	Train	4947.72841509651	-189.215118408203	2144.2930793374	123.046875	0.0648518376306115
221	2	disco	Train	5185.36031150227	-81.727165222168	2449.29692090516	107.666015625	0.134614832261029
222	2	disco	Train	4743.71298208325	-109.591499328613	2217.96821415541	129.19921875	0.110993281975619
223	2	disco	Train	4828.34580365349	-109.052803039551	2279.8184964656	123.046875	0.110218154387577
224	2	disco	Train	6001.38037714058	-105.516036987305	2809.02156141833	112.34714673913	0.155950682082043
226	2	disco	Train	5925.3808366994	-95.2516326904297	2846.8226092585	112.34714673913	0.176367036329334
227	2	disco	Train	5183.03532556115	-103.760360717773	2541.995563821	99.3840144230769	0.143308279315015
228	2	disco	Train	5384.71743935033	-91.5977249145508	2417.45757741961	123.046875	0.11262743687113
229	2	disco	Train	5384.71743935033	-91.5977249145508	2417.45757741961	123.046875	0.11262743687113
230	2	disco	Train	5114.62740588114	-57.6067085266113	2492.85210562562	135.999177631579	0.138625767946981
231	2	disco	Train	5470.54192038143	-128.467666625977	2902.98347981981	135.999177631579	0.184138720249613
232	2	disco	Train	4558.63910119969	-95.8728942871094	2252.12247799183	129.19921875	0.121913850861068
233	2	disco	Train	4919.66191814411	-107.867599487305	2387.92238101839	107.666015625	0.127706710768189
234	2	disco	Train	4424.30658015673	-114.93204498291	2129.34589207383	129.19921875	0.111870449762964
236	2	disco	Train	5855.53959235318	-51.7760848999023	2583.32672237209	129.19921875	0.0997726393188854
237	2	disco	Train	4944.12843686508	-56.9014739990234	2308.79420614843	117.453835227273	0.117602463477167
240	2	disco	Train	5776.39007095951	-91.7599182128906	2690.93275942321	135.999177631579	0.129957264052825
241	2	disco	Train	5545.78313207479	-40.7629280090332	2649.2178595063	112.34714673913	0.15116461880805
242	2	disco	Train	4251.48262519955	-121.095222473145	1975.2274583089	129.19921875	0.0930330731182276
243	2	disco	Train	4983.83653008901	-105.020683288574	2616.17684559891	99.3840144230769	0.154374349966138
244	2	disco	Train	4609.87212473394	-81.2973327636719	2248.15801594871	123.046875	0.109741966790828
245	2	disco	Train	5372.01751614503	-77.1986846923828	2651.32024720808	107.666015625	0.157723913989938
246	2	disco	Train	5038.61119887408	-154.623306274414	2292.57770073067	123.046875	0.0998153450319272
249	2	disco	Train	5019.29464901195	-86.0438003540039	2461.18645630787	107.666015625	0.137087228497485
250	2	disco	Train	4526.78929379112	-100.293014526367	2139.422668885	107.666015625	0.100266967395511
251	2	disco	Train	4882.52047606666	-182.050231933594	2219.32323709033	129.19921875	0.096174021623452
252	2	disco	Train	5006.72805833374	-45.8053207397461	2376.15126243966	107.666015625	0.128781912127515
253	2	disco	Train	4645.41357648631	-71.242057800293	2330.43414890813	123.046875	0.109596465025155
254	2	disco	Train	5062.13605662248	-70.5161819458008	2591.501776946	123.046875	0.169878035506966
255	2	disco	Train	4889.17876913821	-125.694450378418	2259.66749924677	123.046875	0.114260080059985
256	2	disco	Train	4203.12458428067	-116.980339050293	2036.77280531293	99.3840144230769	0.0915992193546827
258	2	disco	Train	4726.27975416626	-197.179244995117	2455.12399388979	112.34714673913	0.151463936726006
262	2	disco	Train	4164.39148516109	-143.208984375	1937.93575642453	117.453835227273	0.0924729858020511
264	2	disco	Train	5075.63597499032	-130.005767822266	2208.13281247669	135.999177631579	0.093610545060952
266	2	disco	Train	4740.31300264246	-193.220077514648	2292.41885343869	129.19921875	0.116430890818498
267	2	disco	Train	5009.18637680195	-159.866882324219	2487.54326678047	123.046875	0.118084319973878
268	2	disco	Train	4901.47869476224	-62.3052368164062	2403.93259739917	107.666015625	0.121677646696014
269	2	disco	Train	3816.26025692966	-182.788192749023	1755.29035831144	89.1029094827586	0.0769681664812307
270	2	disco	Train	6132.02125383973	-93.3191299438477	2956.60020178677	107.666015625	0.162692515842686
272	2	disco	Train	5521.5082788615	-226.35432434082	2566.12604400767	112.34714673913	0.114650100377322
274	2	disco	Train	6233.62897276509	-116.925926208496	2826.06320652015	129.19921875	0.120496247944079
275	2	disco	Train	4956.82836007039	-133.866806030273	2481.88735219222	103.359375	0.134406972595782
278	2	disco	Train	3874.77656975619	-122.068168640137	1776.39588016735	161.4990234375	0.0538424559791022
279	2	disco	Train	4515.62269464735	-118.365699768066	1931.14965889656	107.666015625	0.0836412175890093
280	2	disco	Train	6611.98501823118	-68.0945892333984	3042.99318368554	117.453835227273	0.13157516810178
281	2	disco	Train	4959.61167657338	-123.203437805176	2447.50539551537	112.34714673913	0.123276276485101
283	2	disco	Train	6351.15326211179	-155.637313842773	2909.98396832365	112.34714673913	0.101248820868808
284	2	disco	Train	6681.10126696135	-66.5688095092773	3257.12696477825	123.046875	0.173814519640093
285	2	disco	Train	5080.30261343847	-124.198677062988	2410.00202840851	123.046875	0.0996603950996517
286	2	disco	Train	4198.94960952617	-95.1037063598633	2117.5507615811	117.453835227273	0.10366263847233
287	2	disco	Train	6839.0919782798	-73.1504058837891	3043.38083129487	123.046875	0.143599282846362
288	2	disco	Train	5606.40776548592	-69.5993347167969	2625.09504357197	129.19921875	0.120258532072368
289	2	disco	Train	6935.35806283862	-40.7292366027832	3168.11124072768	135.999177631579	0.15086227747678
290	2	disco	Train	5449.68371317483	-32.467170715332	2802.54141818542	123.046875	0.164407924970975
291	2	disco	Train	7835.32762084583	-65.7932586669922	3653.39693824842	129.19921875	0.180834507425503
292	2	disco	Train	4351.22368874565	-103.961624145508	2117.82875474969	161.4990234375	0.103301718508127
293	2	disco	Train	7422.5384502588	-115.132545471191	3248.5328925317	107.666015625	0.124054805413119
294	2	disco	Train	7702.8950883139	-51.8134994506836	3623.81632976719	123.046875	0.176428260448916
295	2	disco	Train	5954.64732639561	-68.9705657958984	3016.63057216654	129.19921875	0.170653541021672
296	2	disco	Train	6730.517634814	-32.173412322998	3167.80830827829	112.34714673913	0.151003244122485
298	2	disco	Train	7057.75732270704	-23.5583381652832	3348.2009987781	135.999177631579	0.162051552220395
299	2	disco	Train	7806.92779257571	-71.9423904418945	3707.48731245529	123.046875	0.172899937113003
300	3	blues	Train	3480.85395175237	-177.888763427734	1831.99006860583	112.34714673913	0.0940398697513545
301	3	blues	Train	2882.31590436339	-287.923553466797	1353.329119185	161.4990234375	0.0439589178599071
303	3	blues	Train	3449.84580592105	-192.693817138672	1513.52005245608	129.19921875	0.0443780385303793
304	3	blues	Train	2767.50826525614	-173.715866088867	1410.67535700506	161.4990234375	0.0629807227167183
306	3	blues	Train	2739.79176618735	-207.208740234375	1361.10040594871	92.28515625	0.0691239206414474
307	3	blues	Train	2795.67476160386	-190.175018310547	1459.0353759867	123.046875	0.0730279030814628
309	3	blues	Train	2710.36694411523	-209.782211303711	1324.33175430428	107.666015625	0.0514173005756579
310	3	blues	Train	2134.75375810275	-245.754135131836	1088.77811640599	161.4990234375	0.0483239708301084
311	3	blues	Train	2185.06178723031	-199.462005615234	1070.11005900653	172.265625	0.0333089444659443
312	3	blues	Train	3041.08994427849	-90.7763442993164	1552.63778624102	161.4990234375	0.0763007479924536
313	3	blues	Train	3009.96513248597	-233.794891357422	1455.04247178676	103.359375	0.0613507250145124
314	3	blues	Train	2290.31948408475	-248.986740112305	1115.54119515857	103.359375	0.0480284321787926
315	3	blues	Train	3806.41864977385	-113.619384765625	1784.41654566677	123.046875	0.0830663911329334
316	3	blues	Train	2345.77748207116	-305.698577880859	1172.27630068989	151.999080882353	0.0450458349458204
318	3	blues	Train	3548.98687309525	-207.581512451172	1529.87131399054	107.666015625	0.0560442567240712
319	3	blues	Train	3761.61058738874	-233.750823974609	1649.28775357171	129.19921875	0.052926361745356
322	3	blues	Train	5660.28243971314	-118.681922912598	2595.28936362538	103.359375	0.12924562814435
325	3	blues	Train	4829.08746583543	-90.7072219848633	2310.1410832652	123.046875	0.128425905209946
326	3	blues	Train	5065.15270504789	-89.3914947509766	2429.33595921042	143.5546875	0.134686638327206
327	3	blues	Train	5614.50771650663	-118.370330810547	2816.74591991011	107.666015625	0.146318465194466
328	3	blues	Train	4390.0484539776	-86.2509765625	2235.92197314476	107.666015625	0.142288255248646
329	3	blues	Train	4231.51607926785	-95.4558563232422	2068.32765337142	107.666015625	0.104371628894156
330	3	blues	Train	5148.04387048302	-85.1735305786133	2553.22256303939	151.999080882353	0.146851719717492
331	3	blues	Train	4685.03833688081	-133.044403076172	2159.54831917898	143.5546875	0.0983489895752709
333	3	blues	Train	5771.61509983311	-56.0328941345215	2515.86916003418	112.34714673913	0.120916124467879
334	3	blues	Train	3955.77607996324	-67.805534362793	1946.53441196716	151.999080882353	0.0974536813080495
336	3	blues	Train	4703.58822471217	-86.3354873657227	2225.17686584692	117.453835227273	0.108586644978715
338	3	blues	Train	2075.07078566418	-194.279510498047	1006.87797700053	172.265625	0.0320655657410991
339	3	blues	Train	5710.90713359254	-129.113967895508	2839.26757233128	92.28515625	0.154355831559598
340	3	blues	Train	4657.32183781202	-29.0391464233398	2206.77047209238	99.3840144230769	0.111525780645317
341	3	blues	Train	5611.97439849192	-52.7011642456055	2645.53003614834	117.453835227273	0.136468562548375
342	3	blues	Train	4732.27138460236	-144.99365234375	2279.80861784833	112.34714673913	0.117148951480263
344	3	blues	Train	4221.30780766254	-38.9948425292969	2061.20274161278	112.34714673913	0.113396895559211
345	3	blues	Train	3470.72901297649	-177.487350463867	1613.43339094466	143.5546875	0.0582358534491099
346	3	blues	Train	4849.5706753096	-149.975875854492	2013.36444922495	151.999080882353	0.0753449714589783
348	3	blues	Train	3069.30644032387	-225.300308227539	1443.26886235625	151.999080882353	0.0671938491679567
349	3	blues	Train	4776.68778268915	-182.665008544922	1912.44362917508	123.046875	0.0584259505611455
350	3	blues	Train	1943.28824920182	-236.38346862793	991.150253235675	123.046875	0.0360526920472136
351	3	blues	Train	2637.73404998307	-180.148742675781	1312.3500762582	143.5546875	0.0594164963477167
352	3	blues	Train	928.852716688032	-350.35888671875	570.150688164495	143.5546875	0.0217005490518576
353	3	blues	Train	3083.26468925358	-155.516510009766	1441.99925419355	172.265625	0.0508893370259288
354	3	blues	Train	4175.76641637843	-83.0016784667969	1945.62079375233	135.999177631579	0.0858059815208978
355	3	blues	Train	5198.47689885473	-109.532341003418	2279.26554308725	135.999177631579	0.0925704908813854
356	3	blues	Train	4942.92844412127	-2.55101633071899	2333.71638949511	123.046875	0.123863196594427
